signal_count,trade_count,win_count,win_rate,avg_return,sum_return,stock_code,name,strategy,hold_period
12,12,5,41.67,1.54,18.44,301040,中环海陆,aggressive,5
12,12,5,41.67,-0.69,-8.28,301040,中环海陆,aggressive,10
12,12,5,41.67,6.39,76.65,301040,中环海陆,aggressive,20
42,42,24,57.14,2.15,90.51,002298,中电鑫龙,aggressive,5
42,42,21,50.0,1.62,68.03,002298,中电鑫龙,aggressive,10
42,42,22,52.38,3.04,127.84,002298,中电鑫龙,aggressive,20
27,27,13,48.15,2.13,57.49,300513,恒实科技,aggressive,5
27,27,14,51.85,-0.27,-7.41,300513,恒实科技,aggressive,10
27,26,15,57.69,1.92,49.89,300513,恒实科技,aggressive,20
31,31,16,51.61,2.25,69.89,002043,兔,aggressive,5
31,31,18,58.06,4.4,136.33,002043,兔,aggressive,10
31,31,18,58.06,9.3,288.4,002043,兔,aggressive,20
49,49,23,46.94,0.29,14.33,002131,利欧股份,aggressive,5
49,49,19,38.78,0.12,5.84,002131,利欧股份,aggressive,10
49,48,23,47.92,-1.28,-61.41,002131,利欧股份,aggressive,20
10,10,3,30.0,-0.8,-8.01,301069,凯盛新材,aggressive,5
10,10,2,20.0,-2.6,-25.95,301069,凯盛新材,aggressive,10
10,10,4,40.0,-6.5,-65.01,301069,凯盛新材,aggressive,20
53,52,21,40.38,0.89,46.45,300118,东方日升,aggressive,5
53,52,24,46.15,-0.29,-15.16,300118,东方日升,aggressive,10
53,52,21,40.38,0.09,4.5,300118,东方日升,aggressive,20
26,26,11,42.31,-1.73,-45.02,002892,科力尔,aggressive,5
26,26,10,38.46,-1.17,-30.48,002892,科力尔,aggressive,10
26,26,12,46.15,3.19,83.07,002892,科力尔,aggressive,20
22,22,13,59.09,1.84,40.52,300632,光莆股份,aggressive,5
22,22,11,50.0,1.15,25.29,300632,光莆股份,aggressive,10
22,22,15,68.18,6.28,138.17,300632,光莆股份,aggressive,20
21,21,10,47.62,0.15,3.21,300766,每日互动,aggressive,5
21,21,14,66.67,2.02,42.42,300766,每日互动,aggressive,10
21,21,11,52.38,13.86,290.97,300766,每日互动,aggressive,20
6,6,2,33.33,-2.22,-13.34,301631,壹连科技,aggressive,5
6,6,2,33.33,-2.44,-14.62,301631,壹连科技,aggressive,10
6,6,3,50.0,0.34,2.05,301631,壹连科技,aggressive,20
43,43,17,39.53,0.44,18.8,002374,中锐股份,aggressive,5
43,43,24,55.81,1.09,47.01,002374,中锐股份,aggressive,10
43,43,23,53.49,0.99,42.42,002374,中锐股份,aggressive,20
6,6,4,66.67,7.36,44.16,301517,陕西华达,aggressive,5
6,6,4,66.67,5.0,30.01,301517,陕西华达,aggressive,10
6,6,4,66.67,3.79,22.75,301517,陕西华达,aggressive,20
16,16,8,50.0,-0.65,-10.37,300796,贝斯美,aggressive,5
16,16,8,50.0,1.32,21.11,300796,贝斯美,aggressive,10
16,16,8,50.0,0.88,14.01,300796,贝斯美,aggressive,20
23,23,16,69.57,4.46,102.6,300441,鲍斯股份,aggressive,5
23,23,14,60.87,4.42,101.58,300441,鲍斯股份,aggressive,10
23,23,12,52.17,3.32,76.36,300441,鲍斯股份,aggressive,20
2,2,1,50.0,6.88,13.76,301588,美新科技,aggressive,5
2,2,1,50.0,-1.08,-2.15,301588,美新科技,aggressive,10
2,2,1,50.0,2.52,5.03,301588,美新科技,aggressive,20
52,52,29,55.77,1.49,77.28,002120,韵达股份,aggressive,5
52,52,30,57.69,2.27,117.8,002120,韵达股份,aggressive,10
52,52,26,50.0,5.38,279.97,002120,韵达股份,aggressive,20
66,66,34,51.52,-0.08,-5.42,000707,双环科技,aggressive,5
66,66,34,51.52,-0.16,-10.59,000707,双环科技,aggressive,10
66,65,31,47.69,-0.62,-40.62,000707,双环科技,aggressive,20
49,49,31,63.27,5.13,251.15,002048,宁波华翔,aggressive,5
49,48,29,60.42,8.63,414.36,002048,宁波华翔,aggressive,10
49,47,30,63.83,15.54,730.19,002048,宁波华翔,aggressive,20
94,94,44,46.81,1.51,141.66,000709,河钢股份,aggressive,5
94,94,44,46.81,2.88,270.92,000709,河钢股份,aggressive,10
94,94,44,46.81,6.26,588.22,000709,河钢股份,aggressive,20
5,5,3,60.0,8.99,44.96,301332,德尔玛,aggressive,5
5,5,3,60.0,4.64,23.18,301332,德尔玛,aggressive,10
5,4,2,50.0,8.73,34.93,301332,德尔玛,aggressive,20
51,50,23,46.0,0.35,17.73,002125,湘潭电化,aggressive,5
51,49,17,34.69,-1.49,-72.97,002125,湘潭电化,aggressive,10
51,49,14,28.57,-2.5,-122.28,002125,湘潭电化,aggressive,20
32,32,16,50.0,1.45,46.25,300472,*ST新元,aggressive,5
32,32,19,59.38,3.71,118.75,300472,*ST新元,aggressive,10
32,32,16,50.0,2.8,89.7,300472,*ST新元,aggressive,20
40,40,17,42.5,-0.48,-19.31,000538,云南白药,aggressive,5
40,40,19,47.5,-0.15,-5.86,000538,云南白药,aggressive,10
40,40,23,57.5,1.79,71.41,000538,云南白药,aggressive,20
32,32,12,37.5,-0.66,-21.13,002741,光华科技,aggressive,5
32,32,18,56.25,0.05,1.45,002741,光华科技,aggressive,10
32,32,15,46.88,1.57,50.29,002741,光华科技,aggressive,20
24,24,13,54.17,-0.46,-10.99,002360,同德化工,aggressive,5
24,24,12,50.0,-0.38,-9.21,002360,同德化工,aggressive,10
24,23,12,52.17,0.16,3.61,002360,同德化工,aggressive,20
43,43,25,58.14,-0.68,-29.33,002050,三花智控,aggressive,5
43,43,25,58.14,5.55,238.77,002050,三花智控,aggressive,10
43,43,24,55.81,11.18,480.83,002050,三花智控,aggressive,20
35,35,13,37.14,0.62,21.61,002591,恒大高新,aggressive,5
35,35,17,48.57,2.12,74.03,002591,恒大高新,aggressive,10
35,35,20,57.14,4.63,162.06,002591,恒大高新,aggressive,20
44,44,23,52.27,0.12,5.49,002079,苏州固锝,aggressive,5
44,44,25,56.82,2.24,98.74,002079,苏州固锝,aggressive,10
44,44,25,56.82,3.68,162.02,002079,苏州固锝,aggressive,20
49,49,22,44.9,-1.04,-50.79,002221,东华能源,aggressive,5
49,49,24,48.98,-2.09,-102.18,002221,东华能源,aggressive,10
49,49,20,40.82,-4.05,-198.5,002221,东华能源,aggressive,20
76,76,39,51.32,-1.02,-77.89,000710,贝瑞基因,aggressive,5
76,76,32,42.11,-1.52,-115.8,000710,贝瑞基因,aggressive,10
76,75,34,45.33,-1.93,-144.65,000710,贝瑞基因,aggressive,20
60,60,23,38.33,-1.34,-80.15,002173,创新医疗,aggressive,5
60,60,31,51.67,0.81,48.38,002173,创新医疗,aggressive,10
60,60,28,46.67,1.11,66.54,002173,创新医疗,aggressive,20
1,1,0,0.0,-0.21,-0.21,301678,新恒汇,aggressive,5
1,1,1,100.0,21.81,21.81,301678,新恒汇,aggressive,10
1,0,0,0.0,0.0,0.0,301678,新恒汇,aggressive,20
39,39,17,43.59,-1.36,-53.03,002224,三,aggressive,5
39,39,17,43.59,-2.25,-87.73,002224,三,aggressive,10
39,39,15,38.46,-0.89,-34.55,002224,三,aggressive,20
13,12,6,50.0,-0.26,-3.14,301152,天力锂能,aggressive,5
13,11,4,36.36,-0.22,-2.38,301152,天力锂能,aggressive,10
13,11,5,45.45,2.81,30.87,301152,天力锂能,aggressive,20
56,56,26,46.43,-1.03,-57.79,002307,北新路桥,aggressive,5
56,56,24,42.86,-0.81,-45.57,002307,北新路桥,aggressive,10
56,56,21,37.5,-0.83,-46.22,002307,北新路桥,aggressive,20
38,38,15,39.47,-2.12,-80.75,002329,皇氏集团,aggressive,5
38,38,9,23.68,-3.72,-141.28,002329,皇氏集团,aggressive,10
38,38,15,39.47,-2.55,-96.98,002329,皇氏集团,aggressive,20
1,1,1,100.0,4.65,4.65,301630,同宇新材,aggressive,5
1,0,0,0.0,0.0,0.0,301630,同宇新材,aggressive,10
1,0,0,0.0,0.0,0.0,301630,同宇新材,aggressive,20
31,31,12,38.71,14.84,460.08,002540,亚太科技,aggressive,5
31,31,12,38.71,0.34,10.48,002540,亚太科技,aggressive,10
31,31,17,54.84,6.31,195.5,002540,亚太科技,aggressive,20
30,30,18,60.0,1.72,51.5,002708,光洋股份,aggressive,5
30,30,17,56.67,1.12,33.58,002708,光洋股份,aggressive,10
30,30,17,56.67,1.29,38.79,002708,光洋股份,aggressive,20
78,78,36,46.15,-1.18,-91.84,000529,广弘控股,aggressive,5
78,78,29,37.18,-1.1,-85.74,000529,广弘控股,aggressive,10
78,78,36,46.15,-0.39,-30.8,000529,广弘控股,aggressive,20
38,37,16,43.24,1.96,72.51,300026,红日药业,aggressive,5
38,37,19,51.35,4.39,162.54,300026,红日药业,aggressive,10
38,36,20,55.56,6.83,245.78,300026,红日药业,aggressive,20
15,15,7,46.67,-0.17,-2.53,301135,瑞德智能,aggressive,5
15,15,8,53.33,0.11,1.6,301135,瑞德智能,aggressive,10
15,15,8,53.33,-0.26,-3.83,301135,瑞德智能,aggressive,20
16,16,5,31.25,1.07,17.08,300856,科思股份,aggressive,5
16,16,5,31.25,-2.15,-34.46,300856,科思股份,aggressive,10
16,16,8,50.0,2.24,35.86,300856,科思股份,aggressive,20
37,37,23,62.16,6.01,222.49,002273,水晶光电,aggressive,5
37,37,22,59.46,6.21,229.83,002273,水晶光电,aggressive,10
37,37,23,62.16,5.22,193.02,002273,水晶光电,aggressive,20
36,36,16,44.44,-0.73,-26.42,002546,新联电子,aggressive,5
36,35,13,37.14,-0.71,-25.0,002546,新联电子,aggressive,10
36,35,15,42.86,1.27,44.53,002546,新联电子,aggressive,20
41,41,25,60.98,1.52,62.39,300255,常山药业,aggressive,5
41,41,22,53.66,5.13,210.14,300255,常山药业,aggressive,10
41,41,19,46.34,8.37,343.25,300255,常山药业,aggressive,20
20,20,14,70.0,1.75,34.92,002818,富森美,aggressive,5
20,20,12,60.0,1.88,37.6,002818,富森美,aggressive,10
20,20,8,40.0,0.28,5.54,002818,富森美,aggressive,20
44,44,20,45.45,0.64,28.2,002327,富安娜,aggressive,5
44,43,26,60.47,4.57,196.58,002327,富安娜,aggressive,10
44,43,23,53.49,8.58,368.8,002327,富安娜,aggressive,20
5,5,3,60.0,-0.18,-0.89,301468,博盈特焊,aggressive,5
5,5,2,40.0,3.37,16.84,301468,博盈特焊,aggressive,10
5,5,2,40.0,0.29,1.44,301468,博盈特焊,aggressive,20
19,19,9,47.37,-0.77,-14.62,300922,天秦装备,aggressive,5
19,19,7,36.84,-1.72,-32.72,300922,天秦装备,aggressive,10
19,19,10,52.63,0.17,3.29,300922,天秦装备,aggressive,20
16,16,9,56.25,1.32,21.15,300921,南凌科技,aggressive,5
16,16,10,62.5,2.71,43.41,300921,南凌科技,aggressive,10
16,15,9,60.0,7.92,118.75,300921,南凌科技,aggressive,20
23,23,10,43.48,-1.21,-27.76,300826,测绘股份,aggressive,5
23,23,9,39.13,-1.17,-26.86,300826,测绘股份,aggressive,10
23,22,12,54.55,-1.07,-23.5,300826,测绘股份,aggressive,20
23,23,8,34.78,-0.86,-19.89,300790,宇瞳光学,aggressive,5
23,23,10,43.48,-1.1,-25.33,300790,宇瞳光学,aggressive,10
23,23,7,30.43,-3.31,-76.14,300790,宇瞳光学,aggressive,20
19,19,10,52.63,-0.53,-10.06,300564,筑博设计,aggressive,5
19,19,11,57.89,-2.11,-40.08,300564,筑博设计,aggressive,10
19,19,11,57.89,0.19,3.61,300564,筑博设计,aggressive,20
15,15,5,33.33,1.41,21.19,301003,江苏博云,aggressive,5
15,15,5,33.33,0.68,10.18,301003,江苏博云,aggressive,10
15,15,8,53.33,3.25,48.7,301003,江苏博云,aggressive,20
51,51,21,41.18,-1.56,-79.58,002116,中国海诚,aggressive,5
51,51,23,45.1,-0.34,-17.22,002116,中国海诚,aggressive,10
51,50,23,46.0,1.4,70.01,002116,中国海诚,aggressive,20
12,12,7,58.33,2.05,24.63,003043,华亚智能,aggressive,5
12,12,6,50.0,6.53,78.34,003043,华亚智能,aggressive,10
12,12,6,50.0,4.78,57.34,003043,华亚智能,aggressive,20
23,23,13,56.52,0.94,21.65,002819,东方中科,aggressive,5
23,23,10,43.48,1.68,38.7,002819,东方中科,aggressive,10
23,23,10,43.48,0.66,15.18,002819,东方中科,aggressive,20
15,15,8,53.33,2.88,43.19,301005,超捷股份,aggressive,5
15,15,9,60.0,1.11,16.71,301005,超捷股份,aggressive,10
15,15,9,60.0,4.35,65.27,301005,超捷股份,aggressive,20
51,51,25,49.02,-1.75,-89.4,002286,保龄宝,aggressive,5
51,51,28,54.9,-0.07,-3.74,002286,保龄宝,aggressive,10
51,50,23,46.0,0.37,18.34,002286,保龄宝,aggressive,20
75,74,25,33.78,-0.6,-44.12,000897,津滨发展,aggressive,5
75,74,33,44.59,0.53,39.2,000897,津滨发展,aggressive,10
75,73,30,41.1,0.14,9.98,000897,津滨发展,aggressive,20
2,2,1,50.0,-1.03,-2.07,301633,港迪技术,aggressive,5
2,2,1,50.0,-1.39,-2.79,301633,港迪技术,aggressive,10
2,2,1,50.0,0.19,0.37,301633,港迪技术,aggressive,20
42,42,17,40.48,1.49,62.66,300137,先河环保,aggressive,5
42,42,22,52.38,2.79,117.14,300137,先河环保,aggressive,10
42,42,22,52.38,4.18,175.55,300137,先河环保,aggressive,20
39,39,19,48.72,-1.04,-40.38,002696,百洋股份,aggressive,5
39,39,19,48.72,-0.52,-20.41,002696,百洋股份,aggressive,10
39,39,20,51.28,2.05,79.97,002696,百洋股份,aggressive,20
48,48,22,45.83,-0.4,-19.12,002115,三维通信,aggressive,5
48,48,27,56.25,-0.12,-5.8,002115,三维通信,aggressive,10
48,48,27,56.25,1.3,62.47,002115,三维通信,aggressive,20
36,35,17,48.57,0.38,13.16,002567,唐人神,aggressive,5
36,35,16,45.71,-0.48,-16.93,002567,唐人神,aggressive,10
36,35,13,37.14,-1.89,-66.3,002567,唐人神,aggressive,20
32,32,18,56.25,2.44,78.04,300607,拓斯达,aggressive,5
32,32,23,71.88,3.09,98.96,300607,拓斯达,aggressive,10
32,31,15,48.39,2.67,82.91,300607,拓斯达,aggressive,20
38,38,14,36.84,0.3,11.58,002153,石基信息,aggressive,5
38,38,22,57.89,2.92,111.01,002153,石基信息,aggressive,10
38,38,19,50.0,3.13,118.96,002153,石基信息,aggressive,20
38,38,22,57.89,1.2,45.55,002667,威领股份,aggressive,5
38,38,24,63.16,2.31,87.82,002667,威领股份,aggressive,10
38,38,22,57.89,5.88,223.46,002667,威领股份,aggressive,20
39,39,22,56.41,2.55,99.61,002424,ST百灵,aggressive,5
39,39,24,61.54,2.89,112.64,002424,ST百灵,aggressive,10
39,39,26,66.67,6.09,237.64,002424,ST百灵,aggressive,20
8,8,5,62.5,-4.12,-32.96,301378,通达海,aggressive,5
8,8,5,62.5,-2.66,-21.31,301378,通达海,aggressive,10
8,8,5,62.5,-5.52,-44.19,301378,通达海,aggressive,20
14,14,11,78.57,3.14,44.03,002997,瑞鹄模具,aggressive,5
14,14,9,64.29,2.95,41.28,002997,瑞鹄模具,aggressive,10
14,14,13,92.86,12.96,181.41,002997,瑞鹄模具,aggressive,20
60,59,29,49.15,0.13,7.53,002038,双鹭药业,aggressive,5
60,59,32,54.24,1.03,60.69,002038,双鹭药业,aggressive,10
60,59,30,50.85,2.74,161.82,002038,双鹭药业,aggressive,20
33,33,19,57.58,1.09,35.85,002595,豪迈科技,aggressive,5
33,33,17,51.52,-0.26,-8.47,002595,豪迈科技,aggressive,10
33,33,22,66.67,3.69,121.68,002595,豪迈科技,aggressive,20
14,14,8,57.14,1.31,18.37,301131,聚赛龙,aggressive,5
14,14,7,50.0,-0.45,-6.31,301131,聚赛龙,aggressive,10
14,14,6,42.86,-1.86,-26.03,301131,聚赛龙,aggressive,20
28,28,13,46.43,1.93,54.14,002284,亚太股份,aggressive,5
28,28,16,57.14,3.94,110.34,002284,亚太股份,aggressive,10
28,28,15,53.57,3.65,102.2,002284,亚太股份,aggressive,20
18,18,7,38.89,-2.51,-45.13,001210,金房能源,aggressive,5
18,18,9,50.0,-1.13,-20.4,001210,金房能源,aggressive,10
18,18,8,44.44,-0.89,-15.96,001210,金房能源,aggressive,20
12,12,6,50.0,6.78,81.4,301016,雷尔伟,aggressive,5
12,12,7,58.33,13.59,163.09,301016,雷尔伟,aggressive,10
12,12,8,66.67,7.68,92.13,301016,雷尔伟,aggressive,20
11,11,5,45.45,-1.63,-17.93,301322,绿通科技,aggressive,5
11,11,5,45.45,-2.82,-31.06,301322,绿通科技,aggressive,10
11,11,3,27.27,-4.85,-53.38,301322,绿通科技,aggressive,20
24,24,12,50.0,0.15,3.54,300710,万隆光电,aggressive,5
24,24,11,45.83,-1.9,-45.49,300710,万隆光电,aggressive,10
24,24,12,50.0,-1.83,-44.02,300710,万隆光电,aggressive,20
25,24,13,54.17,-0.52,-12.55,300867,圣元环保,aggressive,5
25,24,8,33.33,-2.07,-49.62,300867,圣元环保,aggressive,10
25,24,13,54.17,-1.28,-30.81,300867,圣元环保,aggressive,20
40,40,15,37.5,-0.18,-7.32,300293,蓝英装备,aggressive,5
40,40,20,50.0,3.53,141.25,300293,蓝英装备,aggressive,10
40,40,19,47.5,6.04,241.48,300293,蓝英装备,aggressive,20
44,44,29,65.91,1.53,67.11,300078,思创智联,aggressive,5
44,44,25,56.82,2.08,91.51,300078,思创智联,aggressive,10
44,44,26,59.09,3.82,168.17,300078,思创智联,aggressive,20
27,27,15,55.56,-0.16,-4.35,002660,茂硕电源,aggressive,5
27,27,15,55.56,2.14,57.79,002660,茂硕电源,aggressive,10
27,27,14,51.85,7.82,211.22,002660,茂硕电源,aggressive,20
22,22,13,59.09,2.35,51.75,300682,朗新科技,aggressive,5
22,22,11,50.0,6.2,136.48,300682,朗新科技,aggressive,10
22,22,15,68.18,10.15,223.29,300682,朗新科技,aggressive,20
34,33,16,48.48,1.26,41.53,002669,康达新材,aggressive,5
34,33,20,60.61,1.6,52.65,002669,康达新材,aggressive,10
34,33,18,54.55,3.31,109.35,002669,康达新材,aggressive,20
52,51,19,37.25,-1.67,-85.16,002007,华兰生物,aggressive,5
52,51,23,45.1,-0.07,-3.7,002007,华兰生物,aggressive,10
52,50,21,42.0,2.3,115.15,002007,华兰生物,aggressive,20
48,48,14,29.17,-2.71,-130.1,300085,银之杰,aggressive,5
48,48,16,33.33,-2.14,-102.58,300085,银之杰,aggressive,10
48,48,21,43.75,2.32,111.17,300085,银之杰,aggressive,20
45,45,23,51.11,-0.55,-24.75,002073,软控股份,aggressive,5
45,45,26,57.78,0.44,19.81,002073,软控股份,aggressive,10
45,45,26,57.78,2.25,101.29,002073,软控股份,aggressive,20
23,23,12,52.17,-0.27,-6.18,300885,海昌新材,aggressive,5
23,23,13,56.52,-0.88,-20.2,300885,海昌新材,aggressive,10
23,22,16,72.73,2.98,65.49,300885,海昌新材,aggressive,20
4,4,1,25.0,-2.87,-11.46,001358,兴欣新材,aggressive,5
4,4,2,50.0,-2.9,-11.6,001358,兴欣新材,aggressive,10
4,4,2,50.0,-0.52,-2.08,001358,兴欣新材,aggressive,20
24,24,9,37.5,-0.57,-13.62,300872,天阳科技,aggressive,5
24,24,8,33.33,-0.91,-21.78,300872,天阳科技,aggressive,10
24,24,11,45.83,0.35,8.45,300872,天阳科技,aggressive,20
25,25,13,52.0,4.03,100.67,300702,天宇股份,aggressive,5
25,25,12,48.0,2.33,58.35,300702,天宇股份,aggressive,10
25,24,11,45.83,-1.73,-41.61,300702,天宇股份,aggressive,20
29,29,12,41.38,1.21,35.06,300609,汇纳科技,aggressive,5
29,29,12,41.38,1.21,35.19,300609,汇纳科技,aggressive,10
29,29,15,51.72,4.23,122.66,300609,汇纳科技,aggressive,20
15,15,8,53.33,-0.15,-2.2,300951,博硕科技,aggressive,5
15,15,7,46.67,3.08,46.15,300951,博硕科技,aggressive,10
15,15,8,53.33,1.6,23.99,300951,博硕科技,aggressive,20
21,21,8,38.1,-0.16,-3.27,300610,晨化股份,aggressive,5
21,21,7,33.33,-1.85,-38.84,300610,晨化股份,aggressive,10
21,21,7,33.33,-2.06,-43.16,300610,晨化股份,aggressive,20
30,30,13,43.33,-0.85,-25.58,002746,仙坛股份,aggressive,5
30,30,12,40.0,-2.48,-74.35,002746,仙坛股份,aggressive,10
30,30,10,33.33,-2.96,-88.86,002746,仙坛股份,aggressive,20
15,15,6,40.0,2.8,41.95,300843,胜蓝股份,aggressive,5
15,15,8,53.33,-0.17,-2.51,300843,胜蓝股份,aggressive,10
15,15,9,60.0,2.59,38.89,300843,胜蓝股份,aggressive,20
30,30,17,56.67,-0.09,-2.71,300695,兆丰股份,aggressive,5
30,30,11,36.67,-2.33,-69.88,300695,兆丰股份,aggressive,10
30,29,13,44.83,-1.45,-42.08,300695,兆丰股份,aggressive,20
41,41,14,34.15,-1.83,-75.23,300217,东方电热,aggressive,5
41,41,16,39.02,0.09,3.61,300217,东方电热,aggressive,10
41,41,22,53.66,3.3,135.16,300217,东方电热,aggressive,20
60,60,23,38.33,-1.96,-117.71,000823,超声电子,aggressive,5
60,60,32,53.33,-0.76,-45.62,000823,超声电子,aggressive,10
60,60,33,55.0,0.95,57.27,000823,超声电子,aggressive,20
66,66,33,50.0,3.72,245.68,000039,中集集团,aggressive,5
66,66,44,66.67,8.07,532.67,000039,中集集团,aggressive,10
66,66,39,59.09,15.69,1035.44,000039,中集集团,aggressive,20
33,33,15,45.45,1.35,44.48,300419,ST浩丰,aggressive,5
33,33,16,48.48,-0.38,-12.47,300419,ST浩丰,aggressive,10
33,32,15,46.88,2.04,65.31,300419,ST浩丰,aggressive,20
30,30,18,60.0,1.81,54.22,300563,神宇股份,aggressive,5
30,30,16,53.33,0.79,23.75,300563,神宇股份,aggressive,10
30,29,16,55.17,3.07,89.03,300563,神宇股份,aggressive,20
20,20,13,65.0,2.2,44.0,002960,青鸟消防,aggressive,5
20,20,13,65.0,2.44,48.77,002960,青鸟消防,aggressive,10
20,20,14,70.0,2.88,57.64,002960,青鸟消防,aggressive,20
51,51,24,47.06,0.62,31.58,002053,云南能投,aggressive,5
51,51,33,64.71,4.13,210.51,002053,云南能投,aggressive,10
51,50,31,62.0,4.28,213.79,002053,云南能投,aggressive,20
16,16,10,62.5,2.43,38.85,002902,铭普光磁,aggressive,5
16,16,8,50.0,0.15,2.39,002902,铭普光磁,aggressive,10
16,16,7,43.75,2.42,38.72,002902,铭普光磁,aggressive,20
33,33,16,48.48,-0.62,-20.3,002022,科华生物,aggressive,5
33,33,21,63.64,2.13,70.31,002022,科华生物,aggressive,10
33,32,18,56.25,4.66,149.1,002022,科华生物,aggressive,20
15,15,9,60.0,3.26,48.95,300900,广联航空,aggressive,5
15,15,7,46.67,1.94,29.15,300900,广联航空,aggressive,10
15,15,6,40.0,5.59,83.81,300900,广联航空,aggressive,20
39,39,25,64.1,2.48,96.88,000887,中鼎股份,aggressive,5
39,39,23,58.97,4.21,164.16,000887,中鼎股份,aggressive,10
39,39,25,64.1,13.17,513.47,000887,中鼎股份,aggressive,20
78,78,38,48.72,0.77,60.13,000035,中国天楹,aggressive,5
78,78,37,47.44,-0.01,-0.95,000035,中国天楹,aggressive,10
78,77,36,46.75,-0.66,-50.52,000035,中国天楹,aggressive,20
42,42,24,57.14,0.78,32.67,002495,佳隆股份,aggressive,5
42,42,26,61.9,1.47,61.84,002495,佳隆股份,aggressive,10
42,42,22,52.38,0.35,14.56,002495,佳隆股份,aggressive,20
35,35,18,51.43,0.58,20.28,002361,神剑股份,aggressive,5
35,35,18,51.43,1.06,37.13,002361,神剑股份,aggressive,10
35,35,14,40.0,-2.99,-104.8,002361,神剑股份,aggressive,20
8,8,4,50.0,-0.77,-6.17,301234,五洲医疗,aggressive,5
8,8,4,50.0,-2.27,-18.13,301234,五洲医疗,aggressive,10
8,8,5,62.5,0.28,2.24,301234,五洲医疗,aggressive,20
23,23,9,39.13,0.3,6.96,002901,大博医疗,aggressive,5
23,23,9,39.13,1.64,37.82,002901,大博医疗,aggressive,10
23,23,13,56.52,3.1,71.19,002901,大博医疗,aggressive,20
37,37,20,54.05,1.14,42.08,002223,鱼跃医疗,aggressive,5
37,37,19,51.35,-0.08,-3.14,002223,鱼跃医疗,aggressive,10
37,37,18,48.65,4.54,168.04,002223,鱼跃医疗,aggressive,20
69,69,30,43.48,-0.19,-13.31,000590,古汉医药,aggressive,5
69,69,27,39.13,-1.02,-70.08,000590,古汉医药,aggressive,10
69,69,33,47.83,-0.5,-34.34,000590,古汉医药,aggressive,20
34,34,14,41.18,-0.84,-28.64,002266,浙富控股,aggressive,5
34,34,17,50.0,-1.35,-45.91,002266,浙富控股,aggressive,10
34,34,20,58.82,1.69,57.43,002266,浙富控股,aggressive,20
10,10,6,60.0,18.41,184.14,301281,科源制药,aggressive,5
10,10,6,60.0,14.61,146.1,301281,科源制药,aggressive,10
10,10,7,70.0,10.77,107.72,301281,科源制药,aggressive,20
37,37,22,59.46,1.77,65.41,002609,捷顺科技,aggressive,5
37,37,22,59.46,3.7,136.79,002609,捷顺科技,aggressive,10
37,37,21,56.76,6.24,231.02,002609,捷顺科技,aggressive,20
80,80,33,41.25,0.47,37.57,000066,中国长城,aggressive,5
80,80,40,50.0,1.19,94.83,000066,中国长城,aggressive,10
80,80,45,56.25,3.07,245.83,000066,中国长城,aggressive,20
9,9,4,44.44,-0.88,-7.92,301075,多瑞医药,aggressive,5
9,8,3,37.5,-1.35,-10.78,301075,多瑞医药,aggressive,10
9,8,4,50.0,0.45,3.57,301075,多瑞医药,aggressive,20
25,25,13,52.0,4.2,104.99,300676,华大基因,aggressive,5
25,25,12,48.0,3.46,86.43,300676,华大基因,aggressive,10
25,25,10,40.0,1.45,36.28,300676,华大基因,aggressive,20
48,48,22,45.83,-0.6,-28.63,300094,国联水产,aggressive,5
48,48,22,45.83,-0.12,-5.67,300094,国联水产,aggressive,10
48,47,26,55.32,2.43,114.25,300094,国联水产,aggressive,20
48,47,24,51.06,0.23,10.93,000972,*ST中基,aggressive,5
48,47,22,46.81,-0.91,-42.78,000972,*ST中基,aggressive,10
48,47,19,40.43,-0.52,-24.41,000972,*ST中基,aggressive,20
36,36,20,55.56,2.92,104.96,002241,歌尔股份,aggressive,5
36,36,21,58.33,4.49,161.51,002241,歌尔股份,aggressive,10
36,36,24,66.67,7.04,253.54,002241,歌尔股份,aggressive,20
18,18,9,50.0,1.13,20.36,300876,蒙泰高新,aggressive,5
18,18,11,61.11,0.42,7.48,300876,蒙泰高新,aggressive,10
18,18,11,61.11,6.49,116.84,300876,蒙泰高新,aggressive,20
45,45,27,60.0,1.56,70.35,002423,中粮资本,aggressive,5
45,45,25,55.56,1.46,65.81,002423,中粮资本,aggressive,10
45,45,24,53.33,0.33,15.04,002423,中粮资本,aggressive,20
9,9,5,55.56,6.11,55.01,301262,海看股份,aggressive,5
9,9,5,55.56,2.07,18.62,301262,海看股份,aggressive,10
9,9,5,55.56,5.56,50.02,301262,海看股份,aggressive,20
24,24,17,70.83,5.35,128.3,300671,富满微,aggressive,5
24,24,14,58.33,3.72,89.37,300671,富满微,aggressive,10
24,24,13,54.17,2.65,63.63,300671,富满微,aggressive,20
82,82,41,50.0,1.37,112.67,000977,浪潮信息,aggressive,5
82,82,44,53.66,0.94,77.26,000977,浪潮信息,aggressive,10
82,82,42,51.22,1.05,86.06,000977,浪潮信息,aggressive,20
48,48,21,43.75,-1.62,-77.94,002384,东山精密,aggressive,5
48,48,21,43.75,-1.51,-72.28,002384,东山精密,aggressive,10
48,48,21,43.75,-0.22,-10.33,002384,东山精密,aggressive,20
88,88,41,46.59,1.5,132.31,000571,新大洲A,aggressive,5
88,88,41,46.59,-0.19,-16.57,000571,新大洲A,aggressive,10
88,88,45,51.14,1.51,132.75,000571,新大洲A,aggressive,20
